text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,created_date,periodo,n_words,tweet_cleaned
Es personal de planta que hemos encontrado allí. Si no fuese por la cuarentena ya los habrían reemplazado. Todos es https://t.co/uMW91xnLQC,False,277,,2020-03-18 18:07:35,True,,1240339078941257728,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,44,False,False,,,2020-03-18 18:07:35,202003,21,personal planta encontrado alli cuarentena reemplazar https tcoumwxnlqc 
¿Se dan cuenta? Por culpa de gente insensata que se cree inmune al coronavirus y se va de juerga en plena emergenci https://t.co/DleBY4WyuR,False,1068,,2020-03-18 17:54:50,True,,1240335872492482560,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,180,False,False,,,2020-03-18 17:54:50,202003,23,dar contar culpa gente insensata creer inmune coronaviru ir juerga pleno emergenar https tcodlebywyur 
Bienvenido. Estamos juntos en esta batalla. Todos los que se sumen usar el HT #SueltaMiPlataMalditaAFP https://t.co/Q0vNPjdJ02,False,1382,,2020-03-18 16:23:30,False,,1240312884552491009,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,352,False,False,,,2020-03-18 16:23:30,202003,16,bienvenido junto batalla sumir usar ht sueltamiplatamalditaafp https tcoqvnpjir 
"Es oficial!
Trabajaremos de corrido en tres legislaturas, suficientes para realizar los cambios constitucionales qu https://t.co/guwQ7wLQNA",False,461,,2020-03-18 14:56:47,True,,1240291062884810754,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,91,False,False,,,2020-03-18 14:56:47,202003,16,oficial trabajar correr tres legislatura suficiente realizar cambio constitucional qu https tcoguwqwlqna 
Ayer presentamos el proyecto de ley para que las AFP te devuelvan tu plata. ¡Y al toque me saltaron al cuello sus d https://t.co/OvTd2zaRVh,False,3109,,2020-03-18 13:50:16,True,,1240274324268990469,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,616,False,False,,,2020-03-18 13:50:16,202003,24,ayer presentar proyecto ley afp devolver plata toque saltar cuello d https tcoovtdzar 
"¡Las AFP siempre ganan aunque sus afiliados pierdan!
¡Hora de hacerles el pare!
¡Parao y sin polo!
AFP: Ganancias a https://t.co/t34sNlhypT",False,1886,,2020-03-18 02:15:22,True,,1240099443988455424,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,529,False,False,,,2020-03-18 02:15:22,202003,21,afp siempre ganar aunque afiliado perder hora hacerél parir parao polo afp ganancia https tcotsnlhypt 
"Ni bien se ha presentado el PL , ya las AFP tienen voceros por todo lados: en las redes y opinólogos en diferentes https://t.co/N4tme9mxWE",False,699,,2020-03-18 02:01:11,True,,1240095875025829888,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,198,False,False,,,2020-03-18 02:01:11,202003,24,bien presentado pl afp vocero lado red opinologo diferente https tcontmemxwe 
Los ex aportantes que cumplirían el requisito de devolución son más de dos millones. La iniciativa es legítima y ju https://t.co/IpS1XhKKvG,False,976,,2020-03-18 01:47:14,True,,1240092365920112645,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,242,False,False,,,2020-03-18 01:47:14,202003,21,ex aportante cumplir requisito devolucion dos millón iniciativa legitimar ju https tcoipsxhkkvg 
"Estimadas y estimados periodistas, agradeceré su difusión. @RPPNoticias @elcomercio_peru @canalN_ @exitosape https://t.co/Kn1qO8e3Ta",False,445,,2020-03-17 23:07:14,True,,1240052102644355072,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,130,False,False,,,2020-03-17 23:07:14,202003,12,estimado estimado periodista agradecer difusion rppnoticia elcomercioperu canaln exitosape https tcoknqoeta 
La bancada de Podemos Perú cumpliendo otra promesa de campaña ha presentado este Proyecto de Ley sobre AFPs. Buscar https://t.co/UC2eho3zSY,False,1223,,2020-03-17 22:53:26,True,,1240048626799345664,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,309,False,False,,,2020-03-17 22:53:26,202003,20,bancado poder peru cumplir promesa campana presentado proyecto ley afp buscar https tcoucehozsy 
Con el mayor gusto. https://t.co/vTwjo0hIS0,False,160,,2020-03-17 22:52:05,False,,1240048289678008320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,13,False,False,,,2020-03-17 22:52:05,202003,5,mayor gusto https tcovtwjohis 
Falso. Hasta el momento no se ha contratado a nadie y menos el Presidente del Congreso https://t.co/8FuGZ775MJ,False,313,,2020-03-17 20:58:42,False,,1240019753026097155,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,53,False,False,,,2020-03-17 20:58:42,202003,17,falso momento contratado nadie menos presidente congreso https tcofugzmj 
Con gente así jamás vamos a derrotar al coronavirus. #LoPeorDelCoronavirus https://t.co/oUqMmGrb7R,False,2183,,2020-03-17 19:18:58,False,,1239994654713577472,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,733,False,False,,,2020-03-17 19:18:58,202003,11,gente asi jama ir derrotar coronaviru lopeordelcoronavirus https tcoouqmmgrbr 
"Lo advertí ayer, el coronavirus tiene efectos colaterales: para atender a un contagiado se suspenden otros servicio https://t.co/qNngwkwsix",False,412,,2020-03-17 17:05:33,True,,1239961081000292353,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,124,False,False,,,2020-03-17 17:05:33,202003,18,adverti ayer coronaviru efecto colateral atender contagiar suspender servicio https tcoqnngwkwsix 
"El Congreso ya tiene mesa directiva. María Teresa Cabrera representa a Podemos Perú. En lo personal, haré mi mayor https://t.co/NIRogMdRRA",False,621,,2020-03-17 04:57:22,True,,1239777826729070593,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,74,False,False,,,2020-03-17 04:57:22,202003,20,congreso mesa directiva maria teresa cabrera representar poder peru personal hacer mayor https tconirogmdrra 
"Primera foto en mi curul. Acatando la emergencia nacional, evité abrazos, apretones de mano o saludos con beso. https://t.co/j7iAg4LoIP",False,2158,,2020-03-17 00:25:53,True,,1239709505136603138,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,155,False,False,,,2020-03-17 00:25:53,202003,19,primero foto curul acatar emergencia nacional evitar abrazo apretón mano saludo beso https tcojiagloip 
El congresista desempleado ya da risa: a su jefe nunca le dijo nada contra la pena de muerte. Ahora que Alan está m https://t.co/RfeP55Ln96,False,767,,2020-03-09 16:57:50,True,,1237060036939190274,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,201,False,False,,,2020-03-09 16:57:50,202003,24,congresista desempleado dar risa jefe nunca decir pena muerte ahora alan m https tcorfepln 
"Congresistas de cuatro bancadas sostendremos esta tarde una reunión con el presidente de la República, Martín Vizca https://t.co/96pJYVbGon",False,549,,2020-03-09 14:01:09,True,,1237015570714963968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,69,False,False,,,2020-03-09 14:01:09,202003,18,congresista cuatro bancada sostener tarde reunion presidente republica martin vizca https tcopjyvbgon 
"Atención, amigos, no se dejen sorprender.  Fuente: @Cuarto_Poder @MelissaPeschier https://t.co/djJgV5cj4i",False,218,,2020-03-09 01:41:04,False,,1236829321479757826,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,61,False,False,,,2020-03-09 01:41:04,202003,10,atencion amigo dejar sorprender fuente cuartopoder melissapeschier https tcodjjgvcji 
Así sea loncheras. https://t.co/cHH343VQy7,False,897,,2020-03-08 22:25:11,False,,1236780028265971712,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,184,False,False,,,2020-03-08 22:25:11,202003,4,asi lonchera https tcochhvqy 
"¡Parece que nos has leído el pensamiento!
El importante cambio que se hará para lograr la paridad lo más rápido pos https://t.co/HiUBwukCzq",False,84,,2020-03-08 15:56:17,True,,1236682158456045568,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,14,False,False,,,2020-03-08 15:56:17,202003,22,parecer leido pensamiento importante cambio hacer lograr paridad rapido pos https tcohiubwukczq 
Tarea dominical: escribir 100 veces hoy es un día para reivindicar los derechos de las mujeres hoy es un día para https://t.co/eOjn8QN6Sm,False,319,,2020-03-08 15:19:40,True,,1236672941259141122,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,35,False,False,,,2020-03-08 15:19:40,202003,22,tarea dominical escribir vez hoy dia reivindicar derecho mujer hoy dia https tcoeojnqnsm 
En el Perú el poder judicial también tiene este compromiso. Recuperar dinero y propiedades de corruptos vivos jóven https://t.co/Z1iXfaKLm6,False,1773,,2020-03-08 15:03:51,True,,1236668962559188994,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,394,False,False,,,2020-03-08 15:03:51,202003,19,peru poder judicial compromiso recuperar dinero propiedad corrupto vivo joven https tcozixfaklm 
"¡Chamba urgente para abogado! Mulder, no digas que no te avisé: Vilcatoma se quedó sin curul, en las elecciones no https://t.co/pwNbLOPCJz",False,1470,,2020-03-07 19:48:28,True,,1236378202337140741,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,362,False,False,,,2020-03-07 19:48:28,202003,21,chamba urgente abogado mulder decir avisar vilcatoma quedar curul elección https tcopwnblopcjz 
Presentaremos  un PL qe reuna en una sola autoridad el control de los recursos forestales reorganizando las compete https://t.co/6Biq5xQB9w,False,232,,2020-03-07 15:22:10,True,,1236311184560869378,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,65,False,False,,,2020-03-07 15:22:10,202003,19,presentar pl qe reunir solo autoridad control recurso forestal reorganizar competer https tcobiqxqbw 
Alan García y Al Capone tienen prácticas corruptas similares. Contundente opinión de Pedro Cateriano. Lo suscribimo https://t.co/I6uRJnYZ8R,False,978,,2020-03-07 14:44:02,True,,1236301587615748096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,297,False,False,,,2020-03-07 14:44:02,202003,17,alan garcia capone practica corrupto similar contundente opinion pedro cateriano suscribir https tcoiurjnyzr 
"Muchos congresistas, me incluyo, ya hemos llenado los formatos en los módulos de Contraloria instalados en el congr https://t.co/ufL0Jn6ZqS",False,250,,2020-03-06 22:20:27,True,,1236054061864140801,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,45,False,False,,,2020-03-06 22:20:27,202003,19,congresista incluir llenado formato modulo contraloria instalado congr https tcoufljnzq 
"La plata llega sola. US$ 1.2 millones, por ahora. Con razón los guaripolleros han andado histéricos todas estas sem https://t.co/u1xXzsis0k",False,583,,2020-03-06 19:29:37,True,,1236011067077283841,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,168,False,False,,,2020-03-06 19:29:37,202003,20,plata llegar solo u millón ahora razon guaripollero andado histerico todo sem https tcouxxzsisk 
@martinalvarezm7 Lo dije en serio!!!!!!!,False,38,martinalvarezm7,2020-03-06 18:20:14,False,1.235983974364844e+18,1235993608869855235,4876818371.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,4,False,False,,,2020-03-06 18:20:14,202003,5,martinalvarezm decir serio 
"Y si es posible, que no trabajen en TV! https://t.co/L787na5ThI",False,171,,2020-03-06 18:12:11,False,,1235991582140231680,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,26,False,False,,,2020-03-06 18:12:11,202003,10,posible trabajar tv https tcolnathar 
"Para que los malhablados no digan que siempre paro amargo y que soy autoritario acá les va una foto mía, sonriente, https://t.co/sWVI8FgAYZ",False,1312,,2020-03-06 17:04:52,True,,1235974642608857088,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,84,False,False,,,2020-03-06 17:04:52,202003,22,malhablado decir siempre paro amargo autoritario aca ir foto sonriente https tcoswvifgayz 
"Estoy trabajando intensamente en los proyectos de nueva ley de migraciones, subir la pena de cárcel de 2 a 8 años m https://t.co/0v649L6TAn",False,957,,2020-03-06 15:58:36,True,,1235957965888290817,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,164,False,False,,,2020-03-06 15:58:36,202003,23,trabajar intensamente proyecto nuevo ley migración subir pena carcel ano m https tcovltar 
Estuvimos en primera fila en el combate al virus de la corrupción. Ahora nos ataca el coronavirus. Afrontémoslo con https://t.co/cuxmN8mLBj,False,496,,2020-03-06 14:03:56,True,,1235929110058356738,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,68,False,False,,,2020-03-06 14:03:56,202003,20,primero fila combate virus corrupcion ahora atacar coronaviru afrontenoclar https tcocuxmnml 
No hace falta un curso de inducción para que discutas con Rafael Rey. https://t.co/thkRpQcx94 https://t.co/aa3NLqPEJ0,False,306,,2020-03-06 01:26:27,False,,1235738482036731904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,60,False,False,,,2020-03-06 01:26:27,202003,15,hacer falta curso induccion discutir rafael rey https tcothkrpqcx https tcoaanlqpej 
"Los congresistas de Podemos (Lima) renunciamos al Bono de Instalación. En lo personal, quisiera que ese monto se de https://t.co/ylpstRkr2u",False,801,,2020-03-05 20:29:30,True,,1235663752332054528,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,129,False,False,,,2020-03-05 20:29:30,202003,20,congresista poder lima renunciar bono instalacion personal querer monto https tcoylpstrkru 
"Ni falso ni engañoso lo que dije, amigos de @Ojo_Publico . Seré el primer congresista en ejercicio DEL NUEVO CONGRE https://t.co/Wk5C68EYT0",False,103,,2020-03-05 18:17:38,True,,1235630565208055813,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,15,False,False,,,2020-03-05 18:17:38,202003,21,falso enganoso decir amigo ojopublico primero congresista ejercicio nuevo congre https tcowkceyt 
"Estimado Enrique, no se trata de lo que yo quiera, se trata de escuchar lo que pidieron sus votantes y los míos: no https://t.co/OTa5ql8kyG",False,1208,,2020-03-05 17:13:23,True,,1235614397847883776,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,198,False,False,,,2020-03-05 17:13:23,202003,24,estimado enrique tratar querer tratar escuchar pedir votante https tcootaqlkyg 
Una imagen que lo dice todo. VÍA  @otravezandres https://t.co/Cmi4AGjdc5,False,336,,2020-03-05 13:43:12,False,,1235561502033272833,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,84,False,False,,,2020-03-05 13:43:12,202003,9,imagen decir via otravezandre https tcocmiagjdc 
"Descanse en paz, señor Demócrata. https://t.co/IMytlr1mZd",False,1115,,2020-03-05 03:46:24,False,,1235411312269721601,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,109,False,False,,,2020-03-05 03:46:24,202003,6,descansar paz senor democrata https tcoimytlrmzd 
"Lo dije en campaña y lo reafirmo hoy, que ya soy congresista: NO voy a cobrar gastos de instalación. Y en otras not https://t.co/XogRiZkw33",False,1945,,2020-03-04 23:05:25,True,,1235340602692296706,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,352,False,False,,,2020-03-04 23:05:25,202003,24,decir campana reafir hoy congresista ir cobrar gasto instalacion not https tcoxogrizkw 
Daniel Urresti señaló que tiene especial interés en sacar a Rey y Chlimper del BCR https://t.co/nswLFDIUuo vía @canalN_,False,1848,,2020-03-04 19:54:48,False,,1235292630004662277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,312,False,False,,,2020-03-04 19:54:48,202003,18,daniel urresti senalo especial inter sacar rey chlimper bcr https tconswlfdiuuo via canaln 
¿Indignado por lo que dijo el zorro Zupe contra la mamá de la niña violada y asesinada? Adivinen quién lo tuvo como https://t.co/46IldRR9rv,False,1569,,2020-03-04 15:15:19,True,,1235222295532187656,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,511,False,False,,,2020-03-04 15:15:19,202003,23,indignado decir zorro zupe mama nina violado asesinado adivinen https tcoildrrrv 
¡Un pote de prosciutto encurtido al que encuentre las siete diferencias!!!!! https://t.co/DLLWHRBqiu,False,2969,,2020-03-04 15:05:18,False,,1235219777754296323,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,617,False,False,,,2020-03-04 15:05:18,202003,12,pote prosciutto encurtido encontrar siete diferencia https tcodllwhrbqiu 
Una cocina SURGE al que adivine quién es la Sra que camina suelta de huesos mientras su seguridad le carga bolsa y https://t.co/SMrN93HUIO,False,2889,,2020-03-04 14:28:24,True,,1235210488692084736,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,552,False,False,,,2020-03-04 14:28:24,202003,23,cocina surgir adivir sra caminar suelta hueso mientras seguridad carga bolsa https tcosmrnhuio 
https://t.co/HQqSOvKCfR,False,277,DanielUrresti1,2020-03-04 13:17:50,False,1.2351900679597056e+18,1235192730248032256,2416088899.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,30,False,False,,,2020-03-04 13:17:50,202003,1,https tcohqqsovkcfr 
¿Por fax? https://t.co/qCyFpR0YZq,False,681,,2020-03-04 13:07:15,False,,1235190067959705600,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,135,False,False,,,2020-03-04 13:07:15,202003,3,fax https tcoqcyfpryzq 
"A pesas de las malas noticias de todos los días, las esperanzas de un Perú mejor siguen intactas gracias a chicos c https://t.co/wpTIK5Qrxt",False,647,,2020-03-04 02:05:47,True,,1235023603755700224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,107,False,False,,,2020-03-04 02:05:47,202003,23,pesa malo noticia dia esperanza peru mejor seguir intacto gracias chico c https tcowptikqrxt 
"Sí, es posible acelerar el #AntejuicioALuciana León. Cuatro bancadas ya están de acuerdo. En el caso de Kenji Fujim https://t.co/26zAIFwRbk",False,693,,2020-03-03 21:56:50,True,,1234960954049417216,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,151,False,False,,,2020-03-03 21:56:50,202003,20,posible acelerar antejuicioalucian leon cuatro bancada acuerdo caso kenji fujim https tcozaifwrbk 
"Paciencia, ya falta poco para que desde el nuevo Congreso, se modifique todo el marco legal sobre SEG ciudadana que https://t.co/C15PpVz4qJ",False,976,,2020-03-03 17:29:07,True,,1234893582651228160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,181,False,False,,,2020-03-03 17:29:07,202003,21,paciencia falta nuevo congreso modificar marco legal seg ciudadano https tcocppvzqj 
"Señor Haya de la Torre, mire lo que están haciendo en su nombre. https://t.co/R1GLq5Q290",False,1159,,2020-03-03 15:40:21,False,,1234866208471683073,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,303,False,False,,,2020-03-03 15:40:21,202003,14,senor torre mirar hacer nombre https tcorglqq 
Acabo de oficializar ante el Congreso mi renuncia a contar con seguridad personal. @RPPNoticias @noticiAmerica https://t.co/v64uuqkTN2,False,1397,,2020-03-02 22:35:19,True,,1234608250370379776,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,189,False,False,,,2020-03-02 22:35:19,202003,16,acabar oficializar congreso renuncia contar seguridad personal rppnoticia noticiamerica https tcovuuqktir 
Podemos adelantarle el antejuicio político a Luciana León para que la Fiscalía la investigue sin restricciones por https://t.co/JMGN0thQvl,False,977,,2020-03-02 19:40:32,True,,1234564262871404546,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,212,False,False,,,2020-03-02 19:40:32,202003,18,poder adelantar antejuicio politico luciana leon fiscalia investigar restricción https tcojmgnthqvl 
Basombrío ha publicado imágenes mías en campaña. Quise corresponder la cortesía pero como él nunca ha corrido la ca https://t.co/XMT4RBdHa4,False,419,,2020-03-02 17:13:23,True,,1234527232711942146,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,76,False,False,,,2020-03-02 17:13:23,202003,20,basombrio publicado imagen campana querer corresponder cortesia nunca correr ca https tcoxmtrbdha 
Lo de la intocable aprista Luciana León es escandalosamente indignante. Tengan por seguro que uno de mis primeros a https://t.co/v91BZvFPL2,False,1404,,2020-03-02 14:51:54,True,,1234491628292837385,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,361,False,False,,,2020-03-02 14:51:54,202003,20,intocable aprista luciana leon escandalosamente indignante seguro primero https tcovbzvfpl 
"No es necesario describir nada!
La imagen además de repugnante cuenta por sí sola la podredumbre en que terminó el https://t.co/EOpqPnRNhe",False,1443,,2020-03-02 14:47:22,True,,1234490488373248001,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,313,False,False,,,2020-03-02 14:47:22,202003,21,necesario describir imagen ademas repugnante contar solo podredumbre terminar https tcoeopqpnrnhe 
Ya soy congresista. Yo también quiero mi escolta policial para que me compre salmón con eneldo más tostadas de nuez https://t.co/xV9nDU59hr,False,3388,,2020-03-02 02:28:59,True,,1234304666902630403,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,909,False,False,,,2020-03-02 02:28:59,202003,21,congresista querer escolta policial comprar salmon eneldo tostada nuez https tcoxvnduhr 
"@melissapradell @esquinabaja Ella me insulta en un programa de Tv y yo doy mi opinión. 
Gracias a Dios no me crió el ladrón AG.",False,140,melissapradell,2020-03-02 01:17:01,False,1.2342032019745219e+18,1234286555080122368,3071715928.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,8,False,False,,,2020-03-02 01:17:01,202003,24,melissapradell esquinarajar insultar programa tv dar opinion gracias dio criear ladron ag 
@JEESxorcismo Tu destruiste la percepción que tenía de tu persona. Tienes año y medio para recuperarla.,False,14,JEESxorcismo,2020-03-02 01:14:28,False,1.2342853516462449e+18,1234285915843022849,73848066.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,2,False,False,,,2020-03-02 01:14:28,202003,16,jeesxorcismo destruir percepcion persona ano medio recuperar 
@JEESxorcismo No estoy de acuerdo.,False,6,JEESxorcismo,2020-03-02 01:10:58,False,1.234275526996566e+18,1234285034909073408,73848066.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,0,False,False,,,2020-03-02 01:10:58,202003,5,jeesxorcismo acuerdo 
Necesitamos 10 mil patrulleros anualmente. Con el 4% del presupuesto de las megaobras ejecutadas con coimas se pud https://t.co/NEnyx14omZ,False,443,,2020-03-01 20:08:54,True,,1234209016613605376,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,91,False,False,,,2020-03-01 20:08:54,202003,19,necesitar mil patrullero anualmente presupuesto megaobra ejecutado coima pud https tconenyxomz 
@Dianasemi Las comillas están demás en ambas frases!,False,53,Dianasemi,2020-03-01 18:48:44,False,1.23413103792128e+18,1234188840459526147,54749527.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,5,False,False,,,2020-03-01 18:48:44,202003,8,dianasemar comilla demar ambos frase 
Tranquilo Ex ministro victorioso. En Podemos el suelo está parejo y hacemos lo que el pueblo tanto reclamó: no blin https://t.co/9pliKG6LUU,False,519,,2020-03-01 18:08:10,True,,1234178631573831682,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,72,False,False,,,2020-03-01 18:08:10,202003,21,tranquilo ex ministro victorioso poder suelo parejo hacer pueblo reclamo blin https tcoplikgluu 
"Gracias por su consejo, señora aprista. PD. ¿Ya apartaron del Apra a Mulder por ser furgón de cola del fujiaprismo, https://t.co/AlND7QVHcB",False,599,,2020-03-01 16:48:28,True,,1234158574303141889,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,103,False,False,,,2020-03-01 16:48:28,202003,21,gracias consejo senora aprista pd apartar apra mulder ser furgon cola fujiaprismo https tcoalndqvhcb 
"El que entiende, entiende. Feliz domingo. https://t.co/xQ3pefo3nF",False,344,,2020-03-01 16:28:59,False,,1234153672281665537,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,40,False,False,,,2020-03-01 16:28:59,202003,7,entender entender feliz domingo https tcoxqpefer 
"La bancada es sólida, el partido se va fortaleciendo.El partido y la bancada comparten el mismo objetivo. Luna está https://t.co/NtR8Ci2tu8",False,208,,2020-03-01 16:03:23,True,,1234147230514384896,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,45,False,False,,,2020-03-01 16:03:23,202003,20,bancado solido partido ir fortaleciendoel partido bancado compartir mismo objetivo luna https tcontrcitu 
"¡JAJAJA!
Imagínense que cosa no pedirían si hubiesen llegado a obtener 3% de la votación! https://t.co/xIuuTJNWGY",False,757,,2020-02-21 21:00:47,False,,1230960580686684160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,134,False,False,,,2020-02-21 21:00:47,202002,16,jajaja imaginensar cosa pedirian llegado obtener votacion https tcoxiuutjar 
En campaña electoral @ClaraEOspinaG y su equipo periodístico apenas me dieron bola. Ahora que soy el congresista má https://t.co/MUYabWbXO0,False,713,,2020-02-21 16:44:38,True,,1230896119078670338,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,110,False,False,,,2020-02-21 16:44:38,202002,19,campana electoral claraeospinag equipo periodistico apenas dar bola ahora congresista ma https tcomuyabwbxo 
